SystemID,InstallationDate,SystemSize,TotalInstalledPrice,SalesTaxCost,RebateOrGrant,PerformanceBasedIncentiveAnnualPayment,PerformanceBasedIncentivesDuration,CustomerSegment,ZipCode,State,ModuleEfficiency
NY_NYSERDA_56218,5/3/2016,7.75,26458.75,0,4575,0,0,RES,14221,NY,0.18902439
CA-NEM-624015,3/13/2017,6.9,23204,640.78089,0,0,0,RES,92679,CA,-9999
NY_NYSERDA_72147,9/23/2015,7.5,37500,0,7500,0,0,RES,10550,NY,0.161290323
CA-NEM-676152,11/5/2014,9.6,-9999,-9999,0,0,0,RES,92019,CA,0.188679245
NY_NYSERDA_33892,9/21/2017,5.2,22152,0,1414,0,0,RES,10940,NY,0.19411445
CA-NEM-649288,11/28/2012,4.578,31350,601.2613731,771,0,0,RES,92126,CA,0.200613497
CA-NEM-709425,12/15/2015,4.83,17388,505.3170586,0,0,0,RES,92082,CA,0.211656442
CA-NEM-626439,5/10/2017,4.125,7780,383.0755321,0,0,0,RES,92065,CA,0.166666667
DE_DEC_669,3/19/2010,5.04,26980,1183.360615,9659.03,0,0,RES,19966,DE,-9999
MA_DOER_CEC_3647,12/12/2011,7.2,40701,0,3750,0,0,RES,1095,MA,0.145454545
MA_DOER_CEC_13849,11/16/2017,8.7,25926,0,-9999,0,0,RES,1801,MA,0.173652695
NM_REPTC_503,4/29/2016,7.54,30311,0,-9999,-9999,-9999,RES,87105,NM,-9999
CA-NEM-697940,2/29/2016,8.505,27000,808.5181659,0,0,0,RES,91977,CA,0.192073171
CA-NEM-611681,8/26/2016,4.94,21588,469.6154897,0,0,0,RES,92021,CA,0.160493827
NY_NYSERDA_12970,3/28/2016,3.85,13088.33,0,770,0,0,RES,11717,NY,0.172955975
CA-NEM-693447,7/7/2015,11.22,34700,1173.842111,0,0,0,RES,92064,CA,0.154545455
CO-Xcel-12098,11/26/2012,7.848,41370,592.8450306,-9999,0,0,-9999,-9999,CO,-9999
CA_LADWP_29657,6/8/2016,3.246450265,16800,308.6201075,974,0,0,RES,91342,CA,0.154320988
CA-NEM-604438,11/3/2005,2.58,22800,1119.312299,8310.6,0,0,-9999,92084,CA,-9999
UT_OED_17312,11/8/2017,6.84,26000,511.9033065,-9999,0,0,RES,-9999,UT,-9999
MA_DOER_CEC_39638,9/29/2016,5.035,20750,0,-9999,0,0,RES,2132,MA,-9999
CA_SMUD_11722,2/29/2016,9.88,50388,939.2309794,500,0,0,RES,95632,CA,0.163522013
CA_LADWP_8785,5/23/2011,6.75,46900,1215.243199,18149.4,0,0,RES,91604,CA,-9999
CT_CGB_1451,5/20/2011,6.44,37341,0,8687,0,0,RES,6415,CT,0.142857143
NY_NYSERDA_75457,8/6/2015,3.9,21840,0,1775,0,0,RES,12180,NY,0.162638344
MD_MEA_15029,11/14/2011,1.71,11710,0,1000,0,0,RES,-9999,MD,-9999
NM-PNM-11521,9/1/2017,2.8,-9999,-9999,-9999,0,0,RES,87507,NM,-9999
TX_AE_4029,6/15/2015,5.98,17998,598.8750005,6380.66,0,0,RES,-9999,TX,-9999
CA_LADWP_800,4/16/2007,4.2,47690,2308.360523,15230.88,0,0,RES,91367,CA,-9999
NY_NYSERDA_56328,4/23/2015,8.67,27625,0,8500,0,0,RES,14221,NY,0.154545455
NY_NYSERDA_17562,3/31/2015,14.75,75225,0,5900,0,0,RES,11937,NY,0.153374233
UT_OED_2741,7/1/2015,8.96,32104,754.1632124,-9999,0,0,RES,-9999,UT,-9999
CA-NEM-703197,12/2/2015,3.08,19712,322.2311678,0,0,0,RES,92694,CA,0.166666667
MA_DOER_CEC_70238,2/16/2016,4.42,21348.6,0,-9999,0,0,RES,1104,MA,-9999
CA-NEM-602871,4/29/2016,4.2,18947,399.2682301,0,0,0,RES,92115,CA,0.166666667
DCPSC_1644,6/15/2015,3.06,-9999,-9999,-9999,0,0,-9999,20002,DC,0.164516129
WI_FOE_1140,1/11/2012,7.36,50048,0,7056,0,0,RES,53051,WI,-9999
TX_AE_5291,9/6/2016,6.48,25547.4,595.1953384,5184,0,0,RES,-9999,TX,-9999
UT_OED_13228,5/26/2017,9.12,40000,682.5377421,-9999,0,0,RES,-9999,UT,-9999
CA-NEM-599371,4/27/2016,4.94,27459,469.6154897,0,0,0,RES,92078,CA,0.163231276
CA_SMUD_20457,12/8/2017,3.015,-9999,-9999,500,0,0,RES,-9999,CA,0.205395463
CT_CGB_21236,12/2/2016,11.118,37673.8,0,0,0,0,RES,6035,CT,0.200525659
CA-NEM-673181,9/18/2014,5.4,-9999,-9999,0,0,0,RES,92027,CA,0.188679245
NY_NYSERDA_54212,10/12/2010,4.05,31954,0,10075,0,0,RES,10541,NY,0.181451613
CO-Xcel-14416,8/9/2013,9.6,48960,639.0315339,-9999,0,0,-9999,-9999,CO,-9999
NY_NYSERDA_7882,8/25/2016,1.56,10998,0,721,0,0,RES,11374,NY,0.167741935
DE_DEC_1284,3/21/2014,5.5,29975,0,2850,0,0,RES,19958,DE,-9999
CO-Xcel-27571,12/29/2015,7.15,16680,417.3912015,-9999,0,0,-9999,-9999,CO,-9999
CA_LADWP_6408,1/6/2009,10.125,82000,4098.700338,41668.23,0,0,RES,91040,CA,-9999
CO-Xcel-27861,1/6/2015,4.59,23409,267.9476384,-9999,0,0,-9999,-9999,CO,-9999
NY_NYSERDA_3318,12/26/2013,16.68,76300,0,9800,0,0,RES,10308,NY,0.200613497
CA_LADWP_5102,10/5/2012,3.537900582,19654,464.6577025,5732,0,0,RES,90066,CA,0.146341463
NY_NYSERDA_21294,2/22/2016,3,10220,0,1500,0,0,RES,13026,NY,0.180722892
CA_LADWP_20410,6/12/2015,7.16208948,31992.3,749.3014472,2865,0,0,RES,91352,CA,0.155487805
TX_AE_576,7/22/2008,3.34,25850.4,1245.097282,13500,0,0,RES,-9999,TX,-9999
NY_NYSERDA_24305,12/14/2016,5.04,15069,0,2016,0,0,RES,13081,NY,0.170731707
MA_DOER_CEC_65842,5/12/2015,6.12,30844.8,0,-9999,0,0,RES,1033,MA,-9999
NY_NYSERDA_55413,9/3/2014,6,26100,0,8400,0,0,RES,14850,NY,0.201612903
NY_NYSERDA_65305,3/1/2016,3.5,13125,0,2100,0,0,RES,12983,NY,0.154320988
NY_NYSERDA_52694,3/16/2015,4.85,25436,0,2641.63,0,0,RES,11757,NY,-9999
CA-NEM-700329,9/16/2015,4.578,27961,478.9526904,0,0,0,RES,92127,CA,0.200613497
CA-NEM-625326,4/27/2017,3.08,13860,286.0297306,0,0,0,RES,92069,CA,0.181846994
CA-NEM-632793,9/18/2017,9.715,29000,902.2009198,0,0,0,RES,91914,CA,0.195906433
NY_NYSERDA_41714,4/25/2011,10.12,63500,0,27500,0,0,RES,11743,NY,-9999
NY_NYSERDA_43838,2/20/2010,15.25,203152,4822.720901,58125,0,0,NON-RES,11561,NY,-9999
UT_OED_3825,7/1/2015,5.67,28788,477.2439079,-9999,0,0,RES,-9999,UT,-9999
CT_CGB_8769,9/4/2015,8.16,42840,0,0,0,0,RES,6484,CT,0.164516129
MA_DOER_CEC_2987,4/24/2014,6.25,20312,0,4000,0,0,RES,2633,MA,-9999
CA-NEM-697041,8/11/2015,10.98,40247,1148.733189,0,0,0,RES,92103,CA,0.18597561
CA_LADWP_34358,3/28/2017,4.124790022,27720,383.0560321,1031,0,0,RES,91331,CA,0.170731707
NY_NYSERDA_40269,6/21/2006,5.44,41316,0,21760,0,0,RES,14850,NY,0.130673738
MA_DOER_CEC_10502,4/29/2013,4.9,16660,0,1960,0,0,RES,2026,MA,-9999
CA-NEM-622335,2/7/2017,6.27,25222,582.2748087,0,0,0,RES,91914,CA,0.173780488
CA-NEM-606378,6/17/2016,10.865,55629,1032.868886,0,0,0,RES,92692,CA,0.168569809
MA_DOER_CEC_70380,2/17/2016,3.12,14445.6,0,-9999,0,0,RES,1527,MA,-9999
MA_DOER_CEC_43254,8/26/2014,7,34300,0,-9999,0,0,RES,1756,MA,0.153374233
CA-NEM-688112,5/13/2015,7.5,7800,607.0822575,0,0,0,RES,92027,CA,0.154320988
OR_DOE_4548,2/11/2012,3.229,16744,0,-9999,0,0,RES,97068,OR,-9999
NH_PUC_2094,10/19/2015,6.21,24156.9,0,3750,0,0,RES,3051,NH,-9999
UT_OED_10436,1/16/2017,2.85,8728,213.2930444,-9999,0,0,RES,-9999,UT,-9999
DE_Delmarva_2978,12/2/2011,4.935,28474.95,0,6168.75,0,0,RES,19970,DE,-9999
TX_CPS_6123,7/26/2016,12.32,42504,1131.605952,13353.91,0,0,RES,78217,TX,0.16969697
CA_LADWP_29492,7/27/2016,1.573759475,9460.5,149.6076571,472,0,0,RES,91040,CA,0.160606061
NY_NYSERDA_74101,2/20/2015,5.87,32844,0,4692,0,0,RES,12831,NY,0.164516129
NY_NYSERDA_11484,2/17/2016,7.32,36143,0,5124,0,0,RES,10314,NY,0.18597561
Ameren_2475,7/14/2014,25,-9999,-9999,-9999,0,0,NON-RES,63348,MO,-9999
MN_DOC_506,12/17/2015,39.6,134440.36,0,0,16301.6,10,COM,55128,MN,0.163690476
CA_SMUD_11576,3/4/2016,3.64,18564,346.0324661,500,0,0,RES,95828,CA,0.163522013
CO-Xcel-15461,1/10/2013,3.08,15323,205.0226171,-9999,0,0,-9999,-9999,CO,-9999
MA_DOER_CEC_39407,12/8/2015,30.16,95154.8,0,-9999,0,0,RES,1473,MA,-9999
PA_DEP_7782,4/16/2012,10.07,43301,1048.733777,7500,0,0,RES,19446,PA,0.1484375
CT_CGB_10835,6/19/2015,6.63,34807.5,0,4076,0,0,RES,6460,CT,0.157407407
NM_REPTC_16888,2/23/2012,14.72,10691,0,-9999,-9999,-9999,RES,87505,NM,0.137724551
CT_CGB_13738,3/14/2016,8,36790,0,0,0,0,RES,6451,CT,0.154320988
MA_DOER_CEC_65864,3/2/2015,2.805,13997.5,0,-9999,0,0,RES,1463,MA,-9999
CA-NEM-695161,7/20/2015,9.52,43104,995.987246,0,0,0,RES,92024,CA,0.176100629
MA_DOER_CEC_8869,5/1/2013,5.04,35280,0,-9999,0,0,RES,2421,MA,0.148148148
CO-Xcel-18390,6/12/2014,1.38,6622,86.84404925,-9999,0,0,-9999,-9999,CO,-9999
NY_NYSERDA_56917,4/14/2015,10.97,33540,0,10750,0,0,RES,14001,NY,0.154545455
TX_IOUs_1254,2/10/2010,8.64,45580.98,1762.953247,21600,0,0,RES,77306,TX,-9999
CA-NEM-647107,1/28/2013,4.5,38250,538.9976281,972,0,0,RES,92129,CA,0.137195122
CO-Xcel-38431,8/1/2017,4.2,14616,346.713125,-9999,0,0,-9999,-9999,CO,-9999
CO-Xcel-6187,11/10/2010,2.7,10659,439.2910036,-9999,0,0,-9999,-9999,CO,-9999
NM-PNM-6680,4/15/2016,7.02,-9999,-9999,-9999,0,0,RES,87122,NM,-9999
CA-NEM-625156,4/10/2017,9.28,38960,861.8038636,0,0,0,RES,92021,CA,0.196233061
NY_NYSERDA_13010,2/10/2016,6.14,21445,0,3070,0,0,RES,10950,NY,0.154761905
CA_LADWP_25597,3/31/2016,3.277759268,22975.5,311.5964623,983,0,0,RES,91352,CA,0.160606061
MA_DOER_CEC_78467,3/6/2008,9.975,76548.26,0,11250,0,0,RES,1093,MA,0.134615385
NY_NYSERDA_30263,5/25/2017,16.02,64462.9,0,6409,0,0,RES,10306,NY,0.200525659
CT_CGB_23604,12/12/2017,5.7,18690.87,0,0,0,0,RES,6473,CT,0.173780488
CA-NEM-692696,9/14/2015,8,39920,836.9640723,0,0,0,RES,92024,CA,0.200951384
UT_OED_16103,9/29/2017,7.884,25000,590.0359165,-9999,0,0,RES,-9999,UT,-9999
NH_PUC_701,10/26/2012,1.152,7360,0,864,0,0,RES,3102,NH,0.065454545
NY_NYSERDA_16883,12/23/2016,5.13,25029.27,0,2565,0,0,RES,11201,NY,0.173780488
CA_LADWP_17097,11/10/2014,1.725916612,9289,196.0811481,690,0,0,RES,90291,CA,0.167721519
CT_CGB_15333,1/14/2016,6.625,34781.25,0,0,0,0,RES,6877,CT,0.165766005
CA-NEM-696381,8/7/2015,2.86,14643,299.2146558,0,0,0,RES,91913,CA,0.163522013
NY_NYSERDA_1019,9/10/2014,8.28,55961,0,8280,0,0,RES,12018,NY,0.211656442
NY_NYSERDA_74623,3/30/2015,3.5,19635,0,2450,0,0,RES,12020,NY,0.153374233
CA-NEM-690965,6/5/2015,8.816,33915,922.3344077,0,0,0,RES,92106,CA,0.158385093
CA-NEM-641967,3/24/2011,12.88,69090,2318.864059,6239,0,0,RES,92037,CA,0.139393939
MA_DOER_CEC_30474,12/1/2014,155.1,411000,0,-9999,0,0,RES,1702,MA,0.162162162
MD_MEA_1780,3/19/2017,8.4,25356,0,1000,0,0,RES,-9999,MD,-9999
TX_CPS_8967,4/11/2017,11,33537.04,980.6190349,7775.04,0,0,RES,78248,TX,0.167682927
NY_NYSERDA_46281,6/25/2012,16,76790,2184.788153,44000,0,0,GOV,11783,NY,-9999
CT_CGB_1019,9/19/2011,10.125,79981.25,0,0,0,0,RES,6477,CT,0.181451613
NY_NYSERDA_81339,12/28/2016,1.75,9800,0,700,0,0,RES,12866,NY,0.155279503
MA_DOER_CEC_34611,8/7/2015,5.72,39874.1,0,-9999,0,0,RES,2703,MA,-9999
CO-Xcel-39984,10/12/2012,1.56,6786,117.8438134,-9999,0,0,-9999,-9999,CO,-9999
NM_REPTC_5599,5/18/2015,3.924,22014,0,-9999,-9999,-9999,RES,87506,NM,0.200613497
CA_SMUD_871,8/4/2010,4.86,28412,1364.177525,7364,0,0,RES,95829,CA,0.140625
OH-Ohio Public Utilities Commission-617,11/13/2015,4.16,-9999,-9999,-9999,0,0,RES,-9999,OH,-9999
MA_DOER_CEC_78805,10/22/2008,3.04,23252,0,10640,0,0,RES,2050,MA,-9999
NM_REPTC_22243,8/18/2010,1.84,11134,0,-9999,-9999,-9999,-9999,87508,NM,-9999
CA-NEM-687447,1/8/2010,4.6,27900,1291.196835,5789,0,0,RES,92118,CA,0.141104294
NY_NYSERDA_2453,12/17/2014,9.16,35708,0,9156,0,0,RES,10998,NY,0.200613497
UT_OED_80,7/1/2012,5.39,19845,589.5564454,-9999,0,0,RES,-9999,UT,-9999
NY_NYSERDA_21797,9/28/2016,6.63,22687.5,0,2584,0,0,RES,10941,NY,0.167060362
NM-PNM-8810,1/1/2017,5.22,-9999,-9999,-9999,0,0,RES,87031,NM,-9999
CA_SMUD_2229,8/13/2011,5.16,41177,928.9859118,6341,0,0,RES,95673,CA,0.147798742
CA-NEM-666513,3/11/2014,4.05,-9999,-9999,0,0,0,RES,92020,CA,0.160714286
MA_DOER_CEC_42925,10/20/2015,4.035,13568.75,0,-9999,0,0,RES,1843,MA,-9999
CA-NEM-708550,12/8/2015,2.915,14925,304.9687838,0,0,0,RES,92117,CA,0.160606061
MA_DOER_CEC_7256,7/25/2012,5.04,26258.4,0,2000,0,0,RES,1590,MA,0.147239264
NY_NYSERDA_44541,6/28/2010,5.4,38450,0,18900,0,0,RES,11705,NY,-9999
CA-NEM-630010,7/18/2017,3.92,18500,364.037839,0,0,0,RES,92064,CA,0.170731707
NY_NYSERDA_52917,1/13/2015,8.48,33496,0,3979.86,0,0,RES,11735,NY,-9999
MA_DOER_CEC_76683,9/8/2015,12.74,70325,0,-9999,0,0,RES,1453,MA,-9999
CT_CGB_24144,10/12/2017,6.555,23598,0,2927,0,0,RES,6901,CT,-9999
CA-NEM-703443,3/8/2010,4.32,47548,1212.602245,5532,0,0,RES,92027,CA,0.132515337
TX_IOUs_1631,7/15/2014,8.32,48590,918.2137506,6240,0,0,RES,79928,TX,-9999
CA-NEM-678386,3/5/2015,4.42,-9999,-9999,0,0,0,RES,91902,CA,0.163522013
WI_FOE_1247,9/17/2011,15.276,84728,0,18350,0,0,COM,53572,WI,-9999
CA-NEM-643267,8/1/2011,5.4,36122.01,972.1945588,1482,0,0,RES,92061,CA,0.181451613
MA_DOER_CEC_18690,3/11/2015,7.395,37580,0,2000,0,0,RES,2790,MA,-9999
NY_NYSERDA_81046,8/26/2016,4.94,27664,0,613,0,0,RES,11575,NY,0.160493827
MA_DOER_CEC_85725,1/9/2014,12.22,37500,0,2000,0,0,RES,1201,MA,-9999
MA_DOER_CEC_72102,4/22/2016,8.06,36189.4,0,-9999,0,0,RES,1886,MA,-9999
CO-Xcel-17945,12/5/2014,7.02,24998,441.7719027,-9999,0,0,-9999,-9999,CO,-9999
CA-NEM-639352,5/7/2010,4.6,29444,1291.196835,4223,0,0,RES,92054,CA,0.185483871
PA_DEP_5272,8/6/2011,10.08,56000,1337.700174,12500,0,0,RES,19526,PA,0.148148148
CA-NEM-633422,9/25/2017,6.38,23750,592.4901563,0,0,0,RES,92014,CA,0.173655294
CA-NEM-688692,4/24/2015,4.578,24684,478.9526904,0,0,0,RES,92004,CA,0.200613497
NY_NYSERDA_18254,5/10/2017,5.7,27810.3,0,1140,0,0,RES,11730,NY,0.173780488
CT_CGB_18437,9/30/2016,7,36750,0,0,0,0,RES,6716,CT,0.153374233
MA_DOER_CEC_48390,12/29/2016,7.155,25258,0,-9999,0,0,RES,1462,MA,-9999
DE_Delmarva_3705,5/23/2014,4.77,16691,0,5962.5,0,0,RES,19954,DE,-9999
MA_DOER_CEC_8115,1/28/2014,9.555,47775,0,2000,0,0,RES,2021,MA,-9999
MD_MEA_11917,8/5/2013,3.36,14496,0,1000,0,0,RES,-9999,MD,-9999
MA_DOER_CEC_34969,4/8/2015,5.4,25494,0,3250,0,0,RES,1062,MA,-9999
CA-NEM-700181,10/2/2015,4.77,24422,499.0398281,0,0,0,RES,91910,CA,0.160606061
CA-NEM-686946,6/5/2015,2.04,-9999,-9999,0,0,0,RES,92106,CA,0.160377358
CA-NEM-623263,5/4/2017,5.04,20306,468.0486501,0,0,0,RES,92056,CA,0.170731707
Ameren_807,3/4/2014,14.4,-9999,-9999,-9999,0,0,NON-RES,65065,MO,-9999
OR_DOE_10219,3/31/2015,4.4,16060,0,-9999,0,0,RES,97041,OR,0.171875
CA-NEM-704187,12/15/2015,9.765,35642,1021.619271,0,0,0,RES,92026,CA,0.192073171
CA_SMUD_17259,6/14/2017,3.66,-9999,-9999,500,0,0,RES,95632,CA,0.192113883
MA_DOER_CEC_59653,10/5/2017,3.78,12497.08,0,-9999,0,0,RES,1604,MA,-9999
NY_NYSERDA_68269,11/13/2013,7.6,38734.5,0,7546,0,0,RES,10573,NY,0.150306748
MA_DOER_CEC_43750,1/12/2016,8.745,34542.75,0,-9999,0,0,RES,2186,MA,-9999
CA-NEM-628279,7/18/2017,5.765,27630,535.3770769,0,0,0,RES,92154,CA,0.181846994
CT_CGB_18987,11/28/2016,10.4,44200,0,0,0,0,RES,6516,CT,0.158536585
CA_LADWP_36283,9/27/2017,4.145253837,24958,384.956441,1036,0,0,RES,91352,CA,0.167664671
